record_time,Lifestyle & Consumer Aesthetics,Internet & Digital Culture,Film & Television Media,Gaming & Interactive Media,Music & Audio Trends,Fandoms & Cultural Expression,others
2025-04-27 01:12:56,0.4824120603015075,0.27638190954773867,0.07035175879396985,0.06030150753768844,0.03015075376884422,0.04020100502512563,0.04020100502512563
2025-04-28 01:10:22,0.4623115577889447,0.31155778894472363,0.06532663316582915,0.05025125628140704,0.03015075376884422,0.04522613065326633,0.035175879396984924
2025-04-29 01:09:26,0.47738693467336685,0.2964824120603015,0.07035175879396985,0.05025125628140704,0.020100502512562814,0.04020100502512563,0.04522613065326633
2025-04-30 01:09:38,0.4824120603015075,0.2814070351758794,0.08040201005025126,0.05527638190954774,0.02512562814070352,0.04020100502512563,0.035175879396984924
2025-05-01 01:14:31,0.46113989637305697,0.2849740932642487,0.07253886010362694,0.05699481865284974,0.031088082901554404,0.046632124352331605,0.046632124352331605
2025-05-02 01:10:06,0.4723618090452261,0.27638190954773867,0.08040201005025126,0.04522613065326633,0.03015075376884422,0.05025125628140704,0.04522613065326633
2025-05-03 01:08:08,0.47738693467336685,0.2814070351758794,0.07537688442211055,0.04522613065326633,0.03015075376884422,0.04522613065326633,0.04522613065326633
2025-05-04 01:15:40,0.4595959595959596,0.30808080808080807,0.06565656565656566,0.05555555555555555,0.030303030303030304,0.045454545454545456,0.03535353535353535
2025-05-05 01:13:09,0.45454545454545453,0.31313131313131315,0.06565656565656566,0.050505050505050504,0.030303030303030304,0.045454545454545456,0.04040404040404041
2025-05-06 01:10:02,0.51010101010101,0.2676767676767677,0.0707070707070707,0.050505050505050504,0.030303030303030304,0.04040404040404041,0.030303030303030304
2025-05-07 01:10:40,0.5050505050505051,0.2828282828282828,0.07575757575757576,0.04040404040404041,0.030303030303030304,0.03535353535353535,0.030303030303030304
2025-05-08 01:01:09,0.5,0.2828282828282828,0.0707070707070707,0.050505050505050504,0.030303030303030304,0.030303030303030304,0.03535353535353535
2025-05-09 01:01:31,0.5,0.29292929292929293,0.06565656565656566,0.045454545454545456,0.025252525252525252,0.03535353535353535,0.03535353535353535
2025-05-10 00:57:25,0.5,0.2777777777777778,0.06565656565656566,0.05555555555555555,0.025252525252525252,0.04040404040404041,0.03535353535353535
2025-05-11 01:04:59,0.5050505050505051,0.2878787878787879,0.0707070707070707,0.050505050505050504,0.030303030303030304,0.030303030303030304,0.025252525252525252
2025-05-12 01:04:39,0.49238578680203043,0.29949238578680204,0.06598984771573604,0.050761421319796954,0.030456852791878174,0.025380710659898477,0.03553299492385787
2025-05-13 01:10:26,0.49238578680203043,0.29949238578680204,0.06091370558375635,0.050761421319796954,0.030456852791878174,0.03553299492385787,0.030456852791878174
2025-05-14 01:10:24,0.4666666666666667,0.29743589743589743,0.06666666666666667,0.05641025641025641,0.03076923076923077,0.035897435897435895,0.046153846153846156
2025-05-15 01:08:53,0.49746192893401014,0.29441624365482233,0.06091370558375635,0.04568527918781726,0.030456852791878174,0.04060913705583756,0.030456852791878174
2025-05-16 01:10:17,0.49746192893401014,0.29441624365482233,0.06091370558375635,0.04568527918781726,0.030456852791878174,0.030456852791878174,0.04060913705583756
2025-05-17 01:10:13,0.45685279187817257,0.3248730964467005,0.06598984771573604,0.04568527918781726,0.030456852791878174,0.025380710659898477,0.050761421319796954
2025-05-18 01:14:34,0.49489795918367346,0.2857142857142857,0.0663265306122449,0.05102040816326531,0.04081632653061224,0.030612244897959183,0.030612244897959183
2025-05-19 01:14:04,0.48223350253807107,0.27918781725888325,0.07106598984771574,0.05583756345177665,0.04060913705583756,0.025380710659898477,0.04568527918781726
2025-05-20 01:12:01,0.4720812182741117,0.3401015228426396,0.050761421319796954,0.04060913705583756,0.03553299492385787,0.03553299492385787,0.025380710659898477
2025-05-21 01:10:45,0.47715736040609136,0.3299492385786802,0.050761421319796954,0.04060913705583756,0.04060913705583756,0.03553299492385787,0.025380710659898477
2025-05-22 01:10:25,0.5177664974619289,0.29441624365482233,0.050761421319796954,0.04060913705583756,0.04060913705583756,0.03553299492385787,0.02030456852791878
2025-05-23 01:10:49,0.5126903553299492,0.30456852791878175,0.050761421319796954,0.04060913705583756,0.025380710659898477,0.030456852791878174,0.03553299492385787
2025-05-24 01:09:01,0.5151515151515151,0.31313131313131315,0.050505050505050504,0.04040404040404041,0.030303030303030304,0.025252525252525252,0.025252525252525252
2025-05-25 01:15:53,0.49238578680203043,0.3147208121827411,0.05583756345177665,0.04568527918781726,0.03553299492385787,0.03553299492385787,0.02030456852791878
2025-05-26 01:13:05,0.5228426395939086,0.29949238578680204,0.050761421319796954,0.04060913705583756,0.030456852791878174,0.02030456852791878,0.03553299492385787
2025-05-27 01:10:25,0.5025380710659898,0.3197969543147208,0.050761421319796954,0.04060913705583756,0.030456852791878174,0.030456852791878174,0.025380710659898477
2025-05-28 01:11:19,0.49238578680203043,0.3248730964467005,0.04568527918781726,0.04568527918781726,0.030456852791878174,0.030456852791878174,0.030456852791878174
2025-05-29 01:11:24,0.5126903553299492,0.3197969543147208,0.04568527918781726,0.04060913705583756,0.030456852791878174,0.025380710659898477,0.025380710659898477
2025-05-30 01:09:36,0.5025380710659898,0.3147208121827411,0.050761421319796954,0.04568527918781726,0.025380710659898477,0.025380710659898477,0.03553299492385787
2025-05-31 01:09:28,0.5279187817258884,0.2893401015228426,0.06091370558375635,0.04060913705583756,0.02030456852791878,0.030456852791878174,0.030456852791878174
2025-06-01 01:22:44,0.5380710659898477,0.2893401015228426,0.05583756345177665,0.04568527918781726,0.030456852791878174,0.025380710659898477,0.015228426395939087
2025-06-02 01:14:24,0.5191256830601093,0.3005464480874317,0.04371584699453552,0.06557377049180328,0.0273224043715847,0.03278688524590164,0.01092896174863388
2025-06-03 01:11:59,0.5177664974619289,0.28426395939086296,0.050761421319796954,0.06091370558375635,0.025380710659898477,0.030456852791878174,0.030456852791878174
2025-06-04 01:12:22,0.49238578680203043,0.3147208121827411,0.04568527918781726,0.06091370558375635,0.02030456852791878,0.03553299492385787,0.030456852791878174
2025-06-05 01:10:46,0.5142857142857142,0.29714285714285715,0.045714285714285714,0.06285714285714286,0.017142857142857144,0.02857142857142857,0.03428571428571429
2025-06-06 01:10:38,0.4897959183673469,0.30612244897959184,0.05102040816326531,0.05612244897959184,0.015306122448979591,0.04591836734693878,0.03571428571428571
2025-06-07 01:11:27,0.49238578680203043,0.30456852791878175,0.06091370558375635,0.06598984771573604,0.015228426395939087,0.025380710659898477,0.03553299492385787
2025-06-08 01:18:04,0.49238578680203043,0.29441624365482233,0.05583756345177665,0.07106598984771574,0.025380710659898477,0.02030456852791878,0.04060913705583756
2025-06-09 01:15:42,0.47715736040609136,0.29441624365482233,0.05583756345177665,0.06598984771573604,0.030456852791878174,0.03553299492385787,0.04060913705583756
2025-06-10 01:12:45,0.4873096446700508,0.2893401015228426,0.050761421319796954,0.07106598984771574,0.030456852791878174,0.03553299492385787,0.03553299492385787
2025-06-11 01:12:59,0.49746192893401014,0.24873096446700507,0.06091370558375635,0.07614213197969544,0.030456852791878174,0.04568527918781726,0.04060913705583756
2025-06-12 01:11:20,0.4744897959183674,0.29591836734693877,0.05102040816326531,0.07142857142857142,0.030612244897959183,0.03571428571428571,0.04081632653061224
2025-06-13 01:12:10,0.5228426395939086,0.27411167512690354,0.06091370558375635,0.06598984771573604,0.015228426395939087,0.03553299492385787,0.025380710659898477
2025-06-14 01:09:23,0.5126903553299492,0.27918781725888325,0.06598984771573604,0.06091370558375635,0.02030456852791878,0.03553299492385787,0.025380710659898477
2025-06-15 01:18:14,0.4873096446700508,0.2893401015228426,0.06598984771573604,0.06091370558375635,0.02030456852791878,0.04060913705583756,0.03553299492385787
2025-06-16 01:13:40,0.5177664974619289,0.2639593908629442,0.06091370558375635,0.06091370558375635,0.02030456852791878,0.050761421319796954,0.025380710659898477
2025-06-17 01:11:52,0.4873096446700508,0.2893401015228426,0.07106598984771574,0.06598984771573604,0.02030456852791878,0.04060913705583756,0.025380710659898477
2025-06-18 01:12:53,0.4873096446700508,0.29949238578680204,0.06598984771573604,0.06598984771573604,0.02030456852791878,0.030456852791878174,0.030456852791878174
2025-06-20 01:12:16,0.49238578680203043,0.29441624365482233,0.07106598984771574,0.07106598984771574,0.01015228426395939,0.030456852791878174,0.030456852791878174
2025-06-21 01:10:49,0.49238578680203043,0.29949238578680204,0.07106598984771574,0.06091370558375635,0.01015228426395939,0.030456852791878174,0.03553299492385787
2025-06-22 01:18:45,0.51010101010101,0.2727272727272727,0.0707070707070707,0.06565656565656566,0.015151515151515152,0.030303030303030304,0.03535353535353535
2025-06-23 01:15:51,0.4898989898989899,0.2727272727272727,0.08080808080808081,0.06565656565656566,0.020202020202020204,0.03535353535353535,0.03535353535353535
2025-06-24 01:12:15,0.49238578680203043,0.28426395939086296,0.07106598984771574,0.06598984771573604,0.025380710659898477,0.030456852791878174,0.030456852791878174
2025-06-25 01:12:41,0.4517766497461929,0.3197969543147208,0.06598984771573604,0.07106598984771574,0.025380710659898477,0.03553299492385787,0.030456852791878174
2025-06-26 01:12:49,0.4595959595959596,0.3181818181818182,0.08585858585858586,0.050505050505050504,0.025252525252525252,0.030303030303030304,0.030303030303030304
2025-06-27 01:14:17,0.4696969696969697,0.3181818181818182,0.08080808080808081,0.050505050505050504,0.015151515151515152,0.03535353535353535,0.030303030303030304
2025-06-28 01:11:44,0.4824120603015075,0.3065326633165829,0.07537688442211055,0.06030150753768844,0.01507537688442211,0.035175879396984924,0.02512562814070352
2025-06-29 01:19:42,0.48484848484848486,0.30303030303030304,0.08585858585858586,0.045454545454545456,0.025252525252525252,0.03535353535353535,0.020202020202020204
2025-06-30 01:17:01,0.4898989898989899,0.29292929292929293,0.08585858585858586,0.050505050505050504,0.025252525252525252,0.03535353535353535,0.020202020202020204
2025-07-01 01:20:15,0.47474747474747475,0.29797979797979796,0.08585858585858586,0.05555555555555555,0.03535353535353535,0.030303030303030304,0.020202020202020204
2025-07-02 01:12:18,0.48223350253807107,0.29441624365482233,0.07614213197969544,0.06091370558375635,0.025380710659898477,0.04060913705583756,0.02030456852791878
2025-07-03 01:13:09,0.4696969696969697,0.30303030303030304,0.08080808080808081,0.05555555555555555,0.030303030303030304,0.04040404040404041,0.020202020202020204
2025-07-04 01:12:17,0.4720812182741117,0.3299492385786802,0.07614213197969544,0.05583756345177665,0.02030456852791878,0.030456852791878174,0.015228426395939087
2025-07-05 01:11:01,0.494949494949495,0.29797979797979796,0.08080808080808081,0.06060606060606061,0.020202020202020204,0.030303030303030304,0.015151515151515152
2025-07-06 01:18:05,0.467005076142132,0.30456852791878175,0.08121827411167512,0.05583756345177665,0.03553299492385787,0.030456852791878174,0.025380710659898477
2025-07-07 01:16:30,0.47715736040609136,0.29949238578680204,0.08121827411167512,0.05583756345177665,0.03553299492385787,0.030456852791878174,0.02030456852791878
2025-07-08 01:12:47,0.47715736040609136,0.3096446700507614,0.07614213197969544,0.050761421319796954,0.02030456852791878,0.030456852791878174,0.03553299492385787
2025-07-09 01:13:32,0.4873096446700508,0.30456852791878175,0.07614213197969544,0.06091370558375635,0.02030456852791878,0.025380710659898477,0.025380710659898477
2025-07-10 01:13:21,0.48223350253807107,0.3096446700507614,0.08121827411167512,0.04568527918781726,0.02030456852791878,0.04060913705583756,0.02030456852791878
2025-07-11 01:13:58,0.4595959595959596,0.32323232323232326,0.09090909090909091,0.050505050505050504,0.020202020202020204,0.030303030303030304,0.025252525252525252
2025-07-12 01:15:24,0.48484848484848486,0.31313131313131315,0.09595959595959595,0.04040404040404041,0.020202020202020204,0.025252525252525252,0.020202020202020204
2025-07-13 01:20:00,0.46464646464646464,0.31313131313131315,0.09595959595959595,0.045454545454545456,0.030303030303030304,0.020202020202020204,0.030303030303030304
2025-07-14 01:18:10,0.4797979797979798,0.2878787878787879,0.09595959595959595,0.05555555555555555,0.030303030303030304,0.025252525252525252,0.025252525252525252
2025-07-15 01:17:20,0.4696969696969697,0.31313131313131315,0.09090909090909091,0.050505050505050504,0.025252525252525252,0.030303030303030304,0.020202020202020204
2025-07-16 01:15:47,0.4797979797979798,0.2878787878787879,0.08585858585858586,0.05555555555555555,0.025252525252525252,0.03535353535353535,0.030303030303030304
2025-07-17 01:15:54,0.5076142131979695,0.28426395939086296,0.08629441624365482,0.050761421319796954,0.025380710659898477,0.02030456852791878,0.025380710659898477
2025-07-18 01:14:47,0.4696969696969697,0.30303030303030304,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.025252525252525252,0.020202020202020204
2025-07-19 01:14:45,0.47474747474747475,0.2828282828282828,0.09595959595959595,0.050505050505050504,0.030303030303030304,0.030303030303030304,0.03535353535353535
2025-07-20 01:22:32,0.4723618090452261,0.2964824120603015,0.09045226130653267,0.035175879396984924,0.035175879396984924,0.04020100502512563,0.03015075376884422
2025-07-22 01:17:26,0.4723618090452261,0.2914572864321608,0.09045226130653267,0.04020100502512563,0.03015075376884422,0.04020100502512563,0.035175879396984924
2025-07-23 01:17:05,0.44221105527638194,0.33668341708542715,0.08040201005025126,0.04020100502512563,0.03015075376884422,0.035175879396984924,0.035175879396984924
2025-07-25 01:16:15,0.4221105527638191,0.35175879396984927,0.07537688442211055,0.035175879396984924,0.03015075376884422,0.04522613065326633,0.04020100502512563
2025-07-26 01:14:18,0.40703517587939697,0.34673366834170855,0.08542713567839195,0.035175879396984924,0.02512562814070352,0.05527638190954774,0.04522613065326633
2025-07-28 01:20:11,0.4120603015075377,0.35175879396984927,0.08542713567839195,0.035175879396984924,0.02512562814070352,0.05025125628140704,0.04020100502512563
2025-07-30 01:16:42,0.4263959390862944,0.3401015228426396,0.08121827411167512,0.04060913705583756,0.025380710659898477,0.04060913705583756,0.04568527918781726
2025-07-31 01:17:05,0.4090909090909091,0.3484848484848485,0.08080808080808081,0.045454545454545456,0.025252525252525252,0.04040404040404041,0.050505050505050504
2025-08-01 01:24:12,0.41414141414141414,0.3686868686868687,0.0707070707070707,0.04040404040404041,0.025252525252525252,0.04040404040404041,0.04040404040404041
2025-08-02 01:14:28,0.4472361809045226,0.32663316582914576,0.08542713567839195,0.04522613065326633,0.02512562814070352,0.035175879396984924,0.035175879396984924
2025-08-04 01:22:58,0.4393939393939394,0.3333333333333333,0.07575757575757576,0.045454545454545456,0.03535353535353535,0.03535353535353535,0.03535353535353535
2025-08-05 01:19:22,0.4393939393939394,0.3282828282828283,0.07575757575757576,0.045454545454545456,0.03535353535353535,0.03535353535353535,0.04040404040404041
2025-08-06 01:17:57,0.4365482233502538,0.3248730964467005,0.07614213197969544,0.050761421319796954,0.03553299492385787,0.03553299492385787,0.04060913705583756
2025-08-07 01:17:45,0.4393939393939394,0.3282828282828283,0.0707070707070707,0.050505050505050504,0.03535353535353535,0.03535353535353535,0.04040404040404041
2025-08-08 01:18:56,0.4696969696969697,0.2777777777777778,0.07575757575757576,0.05555555555555555,0.03535353535353535,0.04040404040404041,0.045454545454545456
2025-08-09 01:13:39,0.4696969696969697,0.29797979797979796,0.0707070707070707,0.050505050505050504,0.03535353535353535,0.04040404040404041,0.03535353535353535
2025-08-11 01:19:10,0.4873096446700508,0.27918781725888325,0.07614213197969544,0.050761421319796954,0.030456852791878174,0.03553299492385787,0.04060913705583756
2025-08-12 01:11:31,0.49238578680203043,0.27918781725888325,0.08629441624365482,0.04568527918781726,0.030456852791878174,0.030456852791878174,0.03553299492385787
2025-08-13 01:12:43,0.47715736040609136,0.2893401015228426,0.08121827411167512,0.050761421319796954,0.030456852791878174,0.03553299492385787,0.03553299492385787
2025-08-14 01:14:05,0.49746192893401014,0.27918781725888325,0.07614213197969544,0.050761421319796954,0.030456852791878174,0.030456852791878174,0.03553299492385787
2025-08-15 01:14:08,0.4720812182741117,0.29949238578680204,0.08121827411167512,0.04568527918781726,0.030456852791878174,0.030456852791878174,0.04060913705583756
2025-08-16 01:11:01,0.4873096446700508,0.29441624365482233,0.07614213197969544,0.04060913705583756,0.030456852791878174,0.025380710659898477,0.04568527918781726
2025-08-17 01:17:25,0.4720812182741117,0.3197969543147208,0.08121827411167512,0.04060913705583756,0.02030456852791878,0.025380710659898477,0.04060913705583756
2025-08-18 01:17:10,0.467005076142132,0.3096446700507614,0.09137055837563451,0.04060913705583756,0.02030456852791878,0.025380710659898477,0.04568527918781726
2025-08-19 01:11:31,0.5126903553299492,0.28426395939086296,0.07614213197969544,0.04568527918781726,0.02030456852791878,0.025380710659898477,0.03553299492385787
2025-08-20 01:08:34,0.5177664974619289,0.27411167512690354,0.07614213197969544,0.04568527918781726,0.02030456852791878,0.025380710659898477,0.04060913705583756
2025-08-21 01:07:43,0.5380710659898477,0.25888324873096447,0.06598984771573604,0.05583756345177665,0.015228426395939087,0.025380710659898477,0.04060913705583756
2025-08-22 01:10:04,0.5252525252525253,0.2777777777777778,0.0707070707070707,0.050505050505050504,0.015151515151515152,0.020202020202020204,0.04040404040404041
2025-08-23 01:07:35,0.5279187817258884,0.26903553299492383,0.07614213197969544,0.04568527918781726,0.015228426395939087,0.025380710659898477,0.04060913705583756
2025-08-24 01:15:00,0.5025380710659898,0.27918781725888325,0.08121827411167512,0.04568527918781726,0.015228426395939087,0.03553299492385787,0.04060913705583756
2025-08-25 01:11:19,0.5076142131979695,0.28426395939086296,0.08121827411167512,0.04568527918781726,0.015228426395939087,0.025380710659898477,0.04060913705583756
2025-08-26 01:10:27,0.5177664974619289,0.25888324873096447,0.08121827411167512,0.050761421319796954,0.015228426395939087,0.030456852791878174,0.04568527918781726
2025-08-27 01:07:55,0.5532994923857868,0.2436548223350254,0.07614213197969544,0.050761421319796954,0.015228426395939087,0.025380710659898477,0.03553299492385787
2025-08-28 01:08:13,0.5329949238578681,0.26903553299492383,0.08121827411167512,0.04060913705583756,0.015228426395939087,0.025380710659898477,0.03553299492385787
2025-08-29 01:07:30,0.5076142131979695,0.29949238578680204,0.08121827411167512,0.04060913705583756,0.015228426395939087,0.025380710659898477,0.030456852791878174
2025-08-30 01:04:56,0.5177664974619289,0.27918781725888325,0.08121827411167512,0.04060913705583756,0.015228426395939087,0.030456852791878174,0.03553299492385787
2025-09-01 01:20:35,0.5076142131979695,0.26903553299492383,0.08629441624365482,0.04568527918781726,0.015228426395939087,0.025380710659898477,0.050761421319796954
2025-09-03 01:04:39,0.5333333333333333,0.2358974358974359,0.08717948717948718,0.05641025641025641,0.010256410256410256,0.02564102564102564,0.05128205128205128
2025-09-04 01:05:33,0.5412371134020618,0.21649484536082475,0.09278350515463918,0.05154639175257732,0.010309278350515464,0.020618556701030927,0.06701030927835051
2025-09-05 01:06:44,0.5076142131979695,0.23857868020304568,0.09137055837563451,0.050761421319796954,0.015228426395939087,0.025380710659898477,0.07106598984771574
2025-09-06 01:05:26,0.5228426395939086,0.23857868020304568,0.09137055837563451,0.050761421319796954,0.015228426395939087,0.030456852791878174,0.050761421319796954
2025-09-07 01:10:44,0.5025380710659898,0.24873096446700507,0.08121827411167512,0.06091370558375635,0.025380710659898477,0.025380710659898477,0.05583756345177665
